,words,scores,casa_produttrice,category,decade
1,immediately,4.926842385733381,1950,disney,disney.txt
2,child,3.286671597952639,1950,disney,disney.txt
3,lovely,3.2117691374921074,1950,disney,disney.txt
4,grow,2.9928228408222983,1950,disney,disney.txt
5,whoa,2.94083632038583,1950,disney,disney.txt
6,clean,2.9044559393467764,1950,disney,disney.txt
7,certainly,2.8873696431011333,1950,disney,disney.txt
8,wake,2.8113261735851327,1950,disney,disney.txt
9,fly,2.7371262398298133,1950,disney,disney.txt
10,shall,2.483106758667849,1950,disney,disney.txt
11,terrible,2.4658653866790696,1950,disney,disney.txt
12,magic,2.399830880439886,1950,disney,disney.txt
13,father,2.3955564752497165,1950,disney,disney.txt
14,uh,2.288382319948986,1950,disney,disney.txt
15,poor,2.181968799756592,1950,disney,disney.txt
16,queen,2.164139251717799,1950,disney,disney.txt
17,finds,2.0896216746316294,1950,disney,disney.txt
18,dad,2.0809501755461257,1950,disney,disney.txt
19,bird,2.061593963168474,1950,disney,disney.txt
20,la,2.055470975953697,1950,disney,disney.txt
21,dear,2.003575880466271,1950,disney,disney.txt
22,nonsense,2.0035017986691943,1950,disney,disney.txt
23,ought,1.958627393774833,1950,disney,disney.txt
24,pick,1.8439042134558508,1950,disney,disney.txt
25,goodbye,1.8260290900404657,1950,disney,disney.txt
26,house,1.7917561080856186,1950,disney,disney.txt
27,huh,1.775514034056433,1950,disney,disney.txt
28,pay,1.7718958596156058,1950,disney,disney.txt
29,ooh,1.7465091467160851,1950,disney,disney.txt
30,simply,1.703286529160789,1950,disney,disney.txt
31,king,1.70235592602526,1950,disney,disney.txt
32,someday,1.6961452848434544,1950,disney,disney.txt
33,mom,1.6552793176743026,1950,disney,disney.txt
34,trick,1.6314087443604413,1950,disney,disney.txt
35,guys,1.6295506405716638,1950,disney,disney.txt
36,quite,1.5891954806898851,1950,disney,disney.txt
37,certain,1.5887232632342976,1950,disney,disney.txt
38,girl,1.4975462100105388,1950,disney,disney.txt
39,wonder,1.4776424378296482,1950,disney,disney.txt
40,captain,1.4759191931263262,1950,disney,disney.txt
41,mr,1.4644418440107911,1950,disney,disney.txt
42,follow,1.4614387549805068,1950,disney,disney.txt
43,birthday,1.4086695063706252,1950,disney,disney.txt
44,moment,1.3936958877886396,1950,disney,disney.txt
45,heart,1.3667184851531524,1950,disney,disney.txt
46,young,1.3611205768355532,1950,disney,disney.txt
47,warm,1.3013067316290994,1950,disney,disney.txt
48,tea,1.2636856571180777,1950,disney,disney.txt
49,silly,1.2278994254635185,1950,disney,disney.txt
50,red,1.2181184164794472,1950,disney,disney.txt
51,daughter,1.2043184030104856,1950,disney,disney.txt
52,gotta,1.200487947596426,1950,disney,disney.txt
53,mmhmm,1.1708003607530908,1950,disney,disney.txt
54,party,1.1567588778461952,1950,disney,disney.txt
55,land,1.13876403523967,1950,disney,disney.txt
56,nothin,1.1247126458033707,1950,disney,disney.txt
57,darling,1.1180904140333146,1950,disney,disney.txt
58,car,1.111310469063622,1950,disney,disney.txt
59,ya,1.110722988069855,1950,disney,disney.txt
60,wanna,1.0853105665986744,1950,disney,disney.txt
61,means,1.080831537879908,1950,disney,disney.txt
62,dog,1.0756628737223093,1950,disney,disney.txt
63,strange,1.0630049487419502,1950,disney,disney.txt
64,ha,1.0594152850624512,1950,disney,disney.txt
65,mighty,1.055483828260165,1950,disney,disney.txt
66,ship,1.0483406701800395,1950,disney,disney.txt
67,god,1.0440344393380865,1950,disney,disney.txt
68,orders,1.0390348347440401,1950,disney,disney.txt
69,sir,1.0345591803505414,1950,disney,disney.txt
70,kid,1.0123964703166746,1950,disney,disney.txt
71,happy,0.9875104171091672,1950,disney,disney.txt
72,um,0.9854782965942416,1950,disney,disney.txt
73,ah,0.9718643243199704,1950,disney,disney.txt
74,wear,0.9695566720962608,1950,disney,disney.txt
75,ain,0.9514198743666876,1950,disney,disney.txt
76,true,0.949374234933946,1950,disney,disney.txt
77,em,0.9347840848283372,1950,disney,disney.txt
78,forward,0.9306296294327954,1950,disney,disney.txt
79,aah,0.8969441145846435,1950,disney,disney.txt
80,guy,0.8910571359812547,1950,disney,disney.txt
81,ow,0.8775745468999658,1950,disney,disney.txt
82,kids,0.8747852134810001,1950,disney,disney.txt
83,close,0.8648988248534047,1950,disney,disney.txt
84,suppose,0.8576014012635725,1950,disney,disney.txt
85,goodness,0.8572697581922362,1950,disney,disney.txt
86,tree,0.8551073729110442,1950,disney,disney.txt
87,start,0.8518534414429506,1950,disney,disney.txt
88,uncle,0.8469555235740611,1950,disney,disney.txt
89,star,0.8342148017235402,1950,disney,disney.txt
90,exactly,0.8320495435375279,1950,disney,disney.txt
91,dream,0.8204907039414225,1950,disney,disney.txt
92,hi,0.8187074494082247,1950,disney,disney.txt
0,dad,2.4562552072147392,1960,disney,disney
1,ship,2.122802766707274,1960,disney,disney
2,king,2.0653237638205137,1960,disney,disney
3,uncle,1.7823502354240142,1960,disney,disney
4,whoa,1.7188474878453932,1960,disney,disney
5,master,1.6912974230176117,1960,disney,disney
6,ohh,1.6870451152165935,1960,disney,disney
7,ho,1.5997734157058718,1960,disney,disney
8,dogs,1.5963451626646892,1960,disney,disney
9,cat,1.5881625178448808,1960,disney,disney
10,magic,1.5844983596059428,1960,disney,disney
11,race,1.56398511504704,1960,disney,disney
12,daughter,1.5509833446613848,1960,disney,disney
13,lord,1.489263821119395,1960,disney,disney
14,mrs,1.4787004700663298,1960,disney,disney
15,ha,1.4570293575344426,1960,disney,disney
16,mr,1.4439690623024195,1960,disney,disney
17,river,1.4146546614000048,1960,disney,disney
18,mom,1.3891060025433544,1960,disney,disney
19,moon,1.3802425860454852,1960,disney,disney
20,darling,1.3764821039513098,1960,disney,disney
21,tea,1.3755090308546,1960,disney,disney
22,guys,1.3633773254407155,1960,disney,disney
23,um,1.361035195240755,1960,disney,disney
24,horse,1.359555899565939,1960,disney,disney
25,hmm,1.3593141980211236,1960,disney,disney
26,ain,1.340197280511631,1960,disney,disney
27,city,1.3392859677767481,1960,disney,disney
28,bear,1.3299186525404785,1960,disney,disney
29,police,1.3214633382414074,1960,disney,disney
30,fish,1.296429982958641,1960,disney,disney
31,dance,1.2900636519093376,1960,disney,disney
32,ow,1.2742125987233155,1960,disney,disney
33,trees,1.2598210732690254,1960,disney,disney
34,comin,1.2562406404902118,1960,disney,disney
35,tree,1.2526208068825382,1960,disney,disney
36,bird,1.2354902242358097,1960,disney,disney
37,captain,1.209745877995378,1960,disney,disney
38,eggs,1.2052995776810758,1960,disney,disney
39,ice,1.183414884513377,1960,disney,disney
40,daddy,1.1819889339396277,1960,disney,disney
41,dig,1.1793104068671043,1960,disney,disney
42,birds,1.1786311554998292,1960,disney,disney
43,mighty,1.174563429391787,1960,disney,disney
44,father,1.1383166637951765,1960,disney,disney
45,west,1.1249924425042015,1960,disney,disney
46,hat,1.1111690865352906,1960,disney,disney
47,flying,1.0821785427042323,1960,disney,disney
48,children,1.0808919424013546,1960,disney,disney
49,sing,1.0656579214411357,1960,disney,disney
50,mmm,1.0650371895789723,1960,disney,disney
51,gun,1.0650110867548166,1960,disney,disney
52,battle,1.0510925193646128,1960,disney,disney
53,pop,1.0498314190868965,1960,disney,disney
54,song,1.0231874098152467,1960,disney,disney
55,money,1.0155700855134038,1960,disney,disney
56,men,1.0107971341200348,1960,disney,disney
57,tail,0.9896150572666842,1960,disney,disney
58,cake,0.9853158763161212,1960,disney,disney
59,ma,0.9836046170665816,1960,disney,disney
60,ah,0.9829985857156304,1960,disney,disney
61,grand,0.9722154245212181,1960,disney,disney
62,brother,0.9659945843015731,1960,disney,disney
63,huh,0.9579891300318141,1960,disney,disney
64,stars,0.9546427205073283,1960,disney,disney
65,shop,0.9538523168838068,1960,disney,disney
66,dress,0.9532902344800022,1960,disney,disney
67,sir,0.9491381315426016,1960,disney,disney
68,giant,0.9437158778282932,1960,disney,disney
69,00,0.9421580093154592,1960,disney,disney
70,win,0.9398850236088138,1960,disney,disney
71,gotta,0.9343146324654776,1960,disney,disney
72,english,0.9335334790827338,1960,disney,disney
73,games,0.9331800204909392,1960,disney,disney
74,store,0.929087688006354,1960,disney,disney
75,weather,0.9248065718151666,1960,disney,disney
76,milk,0.9219350820180386,1960,disney,disney
77,steady,0.9214944969660648,1960,disney,disney
78,sky,0.9064228362735064,1960,disney,disney
79,officer,0.9019682726604528,1960,disney,disney
80,fly,0.8952578312751899,1960,disney,disney
81,game,0.8942987144512657,1960,disney,disney
82,wings,0.8927468784270763,1960,disney,disney
83,number,0.8897325800491236,1960,disney,disney
84,cup,0.8865773445592464,1960,disney,disney
85,leg,0.8809193091777309,1960,disney,disney
86,afternoon,0.8722777155860028,1960,disney,disney
87,land,0.8682009558949566,1960,disney,disney
88,red,0.8637752631696042,1960,disney,disney
89,butt,0.8623724504949931,1960,disney,disney
90,partner,0.8617852037685276,1960,disney,disney
91,sun,0.8568002631172139,1960,disney,disney
92,party,0.8517187925043548,1960,disney,disney
93,country,0.8494942324608268,1960,disney,disney
94,sister,0.847342409890742,1960,disney,disney
0,suppose,5.149639050130619,1960,disney,disney
1,ought,3.947794070380842,1960,disney,disney
2,money,3.7396497168044895,1960,disney,disney
3,evening,2.9905683192371235,1960,disney,disney
4,early,2.9287240117890216,1960,disney,disney
5,certain,2.450663957169392,1960,disney,disney
6,sort,2.2863665448649857,1960,disney,disney
7,country,2.214564942794067,1960,disney,disney
8,realize,2.2008142591742765,1960,disney,disney
9,police,2.1226863037969483,1960,disney,disney
10,rid,2.060950689456744,1960,disney,disney
11,business,2.0598682461144553,1960,disney,disney
12,miles,1.9655969310094468,1960,disney,disney
13,dad,1.933852534609136,1960,disney,disney
14,half,1.9248810770381783,1960,disney,disney
15,quite,1.8828039336795312,1960,disney,disney
16,fresh,1.8809415878595548,1960,disney,disney
17,young,1.7937782973154115,1960,disney,disney
18,car,1.7909495235173645,1960,disney,disney
19,captain,1.789636215890012,1960,disney,disney
20,year,1.730756357691812,1960,disney,disney
21,law,1.7254819918191928,1960,disney,disney
22,matter,1.6951863114413763,1960,disney,disney
23,poor,1.6227369468030577,1960,disney,disney
24,case,1.6075051500373074,1960,disney,disney
25,fellow,1.5696433984111142,1960,disney,disney
26,ah,1.5616360575569326,1960,disney,disney
27,gentlemen,1.5311447872756576,1960,disney,disney
28,mom,1.5081816767373126,1960,disney,disney
29,difference,1.5041436569451652,1960,disney,disney
30,guys,1.4824529996346738,1960,disney,disney
31,whoa,1.4591289289502516,1960,disney,disney
32,sir,1.4530438763949391,1960,disney,disney
33,wife,1.433434171943422,1960,disney,disney
34,mrs,1.4320336159531533,1960,disney,disney
35,near,1.4165877824798854,1960,disney,disney
36,stand,1.4014072791072532,1960,disney,disney
37,minute,1.3897951379233109,1960,disney,disney
38,mr,1.3732576071832172,1960,disney,disney
39,trouble,1.3653114405832043,1960,disney,disney
40,fact,1.3623397331193212,1960,disney,disney
41,gun,1.352579657126422,1960,disney,disney
42,dear,1.3421960765341137,1960,disney,disney
43,english,1.3334218948940646,1960,disney,disney
44,sit,1.325336594754468,1960,disney,disney
45,em,1.3210749686236896,1960,disney,disney
46,later,1.30820716818055,1960,disney,disney
47,knows,1.2653137701207344,1960,disney,disney
48,men,1.2565258087704452,1960,disney,disney
49,perfectly,1.2188987566159084,1960,disney,disney
50,glad,1.2119970741254884,1960,disney,disney
51,hmm,1.2050514293701406,1960,disney,disney
52,darling,1.2003490410964108,1960,disney,disney
53,finished,1.1959422261295534,1960,disney,disney
54,certainly,1.1792275507792886,1960,disney,disney
55,agree,1.1740283974133086,1960,disney,disney
56,school,1.1664379378017022,1960,disney,disney
57,shh,1.164835884557074,1960,disney,disney
58,fool,1.1611901173585533,1960,disney,disney
59,woman,1.144919726709391,1960,disney,disney
60,10,1.1404125758764685,1960,disney,disney
61,king,1.1322988771444584,1960,disney,disney
62,noise,1.1126706558247086,1960,disney,disney
63,charge,1.0846638438876166,1960,disney,disney
64,horse,1.0839217465939122,1960,disney,disney
65,beginning,1.0789071469386091,1960,disney,disney
66,read,1.0769785879198102,1960,disney,disney
67,father,1.0748361368069264,1960,disney,disney
68,busy,1.0588270586548931,1960,disney,disney
69,gotta,1.053390306659436,1960,disney,disney
70,daughter,1.0392341834157135,1960,disney,disney
71,difficult,1.0365905082253786,1960,disney,disney
72,ya,1.0346950307994742,1960,disney,disney
73,son,1.0306845549973818,1960,disney,disney
74,uncle,1.0302732288592735,1960,disney,disney
75,shall,1.0283251625388066,1960,disney,disney
76,till,1.0254972832607876,1960,disney,disney
77,play,1.020554915255881,1960,disney,disney
78,west,1.007897625262596,1960,disney,disney
79,write,0.9957203444852848,1960,disney,disney
80,word,0.9957058484031176,1960,disney,disney
81,la,0.9953236551645882,1960,disney,disney
82,honor,0.9914904582461048,1960,disney,disney
83,bed,0.9891126152873572,1960,disney,disney
84,100,0.9666594546811204,1960,disney,disney
85,hardly,0.963014394958452,1960,disney,disney
86,hadn,0.962037500099486,1960,disney,disney
87,shot,0.9618758116937496,1960,disney,disney
88,book,0.9605564523224409,1960,disney,disney
89,silly,0.9454215893464534,1960,disney,disney
90,ship,0.9438037729494704,1960,disney,disney
91,wanna,0.9382129256616843,1960,disney,disney
92,ooh,0.9314625727496424,1960,disney,disney
93,age,0.9287967521775584,1960,disney,disney
94,dog,0.9285652327853192,1960,disney,disney
95,ain,0.9112171188408588,1960,disney,disney
0,nothin,3.880014001373981,1960,disney,disney.txt
1,pop,3.8155836895464885,1960,disney,disney.txt
2,nature,3.5350730385861846,1960,disney,disney.txt
3,forgotten,3.3616802420396077,1960,disney,disney.txt
4,steady,3.2793710513470464,1960,disney,disney.txt
5,animal,3.2725455850818617,1960,disney,disney.txt
6,duty,3.2687410698058845,1960,disney,disney.txt
7,human,3.2642030354177516,1960,disney,disney.txt
8,nonsense,3.2567488235143762,1960,disney,disney.txt
9,tail,3.2400156147276613,1960,disney,disney.txt
10,okay,3.19599321740973,1960,disney,disney.txt
11,pack,3.1383029916132106,1960,disney,disney.txt
12,rock,3.0606852906286752,1960,disney,disney.txt
13,knock,2.646159469853864,1960,disney,disney.txt
14,spot,2.6404119129586943,1960,disney,disney.txt
15,ain,2.6192020322877156,1960,disney,disney.txt
16,ya,2.580592321924001,1960,disney,disney.txt
17,eh,2.569644661945916,1960,disney,disney.txt
18,gives,2.52822237068246,1960,disney,disney.txt
19,impossible,2.399593753547281,1960,disney,disney.txt
20,kid,2.309255408547628,1960,disney,disney.txt
21,uh,2.1493566915020152,1960,disney,disney.txt
22,dad,2.1450563101663693,1960,disney,disney.txt
23,la,2.0460473425893944,1960,disney,disney.txt
24,certainly,2.0362564350631325,1960,disney,disney.txt
25,suppose,2.0196758848958662,1960,disney,disney.txt
26,em,2.016434433835018,1960,disney,disney.txt
27,father,2.0010233033194966,1960,disney,disney.txt
28,simple,1.958810223260248,1960,disney,disney.txt
29,gotta,1.95520530456285,1960,disney,disney.txt
30,explain,1.9461015354754367,1960,disney,disney.txt
31,dream,1.9255738434144187,1960,disney,disney.txt
32,shall,1.8993063965153325,1960,disney,disney.txt
33,tired,1.831598014404341,1960,disney,disney.txt
34,works,1.8026608884864777,1960,disney,disney.txt
35,king,1.762073888891441,1960,disney,disney.txt
36,mad,1.7380582443438772,1960,disney,disney.txt
37,story,1.642466586381082,1960,disney,disney.txt
