,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd
300,Queen of Katwe,2016,2010,Disney,Live Action,0.2722825699009114,0.6267889398956346,0.10152303132397555,0.06186779286531785,0.41772550718158197,0.7476514767862261,0.30053474983784667,0.13574753013096885,1,5,10,4,0,1,6,2,0.391607994549171,0.5042589437819421,0.6649401627070471,0.6649401627070473,0.45868268607555807
301,Secretariat,2010,2010,Disney,Live Action,0.3253092998055821,0.5835645267988996,0.06557206183529218,0.09834305088056039,0.48917718701912954,0.8175504206662839,0.37932441831535524,0.19333144079715506,2,5,8,4,0,3,6,2,0.6330342947990008,0.6746166950596252,0.7059834437640498,0.70598344376405,0.636865291548354
302,Do Dooni Chaar,2010,2010,Disney,Live Action,0.32273777084488237,0.6004854392051748,0.13033066822637562,0.1804317608005107,0.46846066096427347,0.8033117580272924,0.37374888584890287,0.20384254145150552,2,5,10,4,0,3,6,3,0.7277992277992279,0.8104770017035775,0.8046811030338727,0.804681103033873,0.540755099652449
303,Noelle,2019,2010,Disney,Live Action,0.3332913776392784,0.5582012725168553,0.10445776634051351,0.13318410469009023,0.4729695708711778,0.8040555844272886,0.3428740256356494,0.18018154672106854,2,5,10,4,0,3,6,2,0.5748921190097661,0.659710391822828,0.7273529592299357,0.7273529592299361,0.6708719432763798
304,The BFG,2016,2010,Disney,Live Action,0.26662935054095566,0.6541232117781721,0.09281268914953289,0.04723923030113342,0.43123733809536235,0.7655912571238135,0.3318864991522936,0.15383033158401993,1,5,10,4,0,1,6,2,0.26975925505337267,0.4075809199318569,0.6432607210375413,0.6432607210375414,0.40840589184606557
305,Alexander And The Terrible Horrible No Good Very Bad Day,2014,2010,Disney,Live Action,0.2929563708405134,0.5943572613011456,0.11906397346356457,0.11624981243683674,0.4187135374679929,0.7515376489122392,0.3369287737771869,0.14435545332118846,1,5,10,4,0,1,6,2,0.5186236656824893,0.5638841567291312,0.643408676355757,0.6434086763557569,0.5290912239928919
306,Tomorrowland,2015,2010,Disney,Live Action,0.32102537881768767,0.5714019513882755,0.15363618990876504,0.1604612049461145,0.4353239038458648,0.7743021317024881,0.40498642310163546,0.17766540770002037,2,5,10,4,0,2,7,2,0.47496025437201905,0.6103066439522998,0.7419678173200667,0.7419678173200668,0.4585768028193381
307,Aladdin,2019,2010,Disney,Live Action,0.42308594801792127,0.5395355671199287,0.06020068795025657,0.1975243277416594,0.5887047187236963,0.8741514917404589,0.5119193829137487,0.33391529846004137,3,5,8,5,3,5,7,4,0.011696570520099932,0.08858603066439523,0.4859803645735348,0.48598036457353494,0.5686799259822387
308,Alice Through the Looking Glass,2016,2010,Disney,Live Action,0.3150278422684336,0.5602626119619938,0.11136074452557909,0.08971698957610963,0.44468565301622553,0.7738599262851863,0.36640758010121377,0.15341750020339728,2,5,10,4,0,2,6,2,0.3735521235521235,0.49105621805792166,0.6625520817627316,0.662552081762732,0.6066350232748225
309,Into the Woods,2014,2010,Disney,Live Action,0.32241689530102036,0.6688709568908933,0.0,0.05687674989817759,0.4981857702788875,0.8204271478177539,0.37304700245229006,0.26555241666825247,2,5,6,4,0,3,6,3,0.6899273222802635,0.6115843270868825,0.598115197205349,0.5981151972053493,0.3997237622610177
310,The Lion King,2019,2010,Disney,Live Action,0.32425060330119404,0.5809395985785657,0.0729292134561258,0.08402510949464115,0.45438788910518996,0.7913112710027992,0.39244194776080277,0.19049245898322362,2,5,8,4,0,2,7,2,0.4611060640472405,0.512350936967632,0.6159711660865531,0.6159711660865534,0.4227242933015577
311,The Odd Life of Timothy Green,2012,2010,Disney,Live Action,0.22404157106996558,0.7231567542554669,0.02671568769583743,0.012512082094464638,0.3894162681466799,0.7303793715931047,0.2911283135212964,0.14119282115389148,1,5,8,4,0,0,6,2,0.46587553940495113,0.45187393526405456,0.527100280963242,0.5271002809632424,0.46122116240466404
312,Bad Boys for Life,2020,2010,Disney,Live Action,0.24451069286780486,0.6688800361815077,0.15615558618642666,0.15003168479604923,0.39608785426743165,0.725786998798756,0.2780683254292935,0.1253032154087953,1,5,10,4,0,0,6,1,0.5548489666136726,0.6571550255536627,0.7390259023607447,0.7390259023607448,0.5094370310004092
313,Muppets Most Wanted,2014,2010,Disney,Live Action,0.34985374312341444,0.5294454859441209,0.1005004035615541,0.1368604721144796,0.486852952156176,0.8146314077847276,0.40290367715796005,0.18797065496827295,2,5,10,4,0,3,7,2,0.5328753122870771,0.6316013628620103,0.7226011525198149,0.7226011525198153,0.5760006242109789
314,Saving Mr Banks,2013,2010,Disney,Live Action,0.3513930917118451,0.544281276710985,0.14124597224967994,0.1615330178449509,0.4771479447699554,0.8095280787754513,0.41458340948145533,0.2053500998201218,2,5,10,4,0,3,7,3,0.5015898251192369,0.7214650766609881,0.87017810447312,0.8701781044731205,0.6788192821762334
315,Prom,2011,2010,Disney,Live Action,0.2570790907346211,0.6733823207196639,0.12654084533510102,0.1333812996889011,0.41208854427206054,0.7520615715166405,0.3065710411833834,0.15300291451915668,1,5,10,4,0,1,6,2,0.4816034521916875,0.5400340715502555,0.6387352467039993,0.6387352467039995,0.6494157635613915
316,Alice in Wonderland,2010,2010,Disney,Live Action,0.3257488694251185,0.55625134163519,0.11416231830825285,0.1104166589782346,0.4636073531915598,0.7934590924463804,0.38463900881423807,0.16972330740329925,2,5,10,4,0,2,6,2,0.3318192141721553,0.47998296422487224,0.6905825212697376,0.6905825212697376,0.6299726567362016
317,"McFarland, USA",2015,2010,Disney,Live Action,0.24650707349609757,0.6899196801817231,0.07663160134973335,0.09348619256352697,0.42019791727108535,0.7568380661839855,0.2722484550193237,0.14739912446064957,1,5,8,4,0,1,6,2,0.4841585282761753,0.5366269165247018,0.632051833846645,0.6320518338466454,0.47313668565138556
318,Khoobsurat,2014,2010,Disney,Live Action,0.31083650530572005,0.5730054672953933,0.13262942614706397,0.12958881700407565,0.4554157518447872,0.7837742864143438,0.3586857657607625,0.15718914519385174,2,5,10,4,0,2,6,2,0.5453100158982512,0.5902896081771721,0.6591699007825245,0.6591699007825247,0.736888580632141
319,Beauty And The Beast,2017,2010,Disney,Live Action,0.36191870553000216,0.6680830710970809,0.41664270855408925,0.5378426820851773,0.33639642760523925,0.6838955584234275,0.3826100129596123,0.3326152408796596,2,5,14,7,0,-1,6,4,0.5958437429025665,0.6665247018739353,0.7210038986171626,0.721003898617163,0.22136680174710363
320,The Lone Ranger,2013,2010,Disney,Live Action,0.28258691242329276,0.6234204227997324,0.07575052391818904,0.09052641843301101,0.43882352753210024,0.7707559107763101,0.32822294278098796,0.15251139409083442,1,5,8,4,0,2,6,2,0.42124687712923004,0.5617546848381602,0.7223992304300689,0.722399230430069,0.8306385311130924
321,The Barefoot Executive,1971,1970,Disney,Live Action,0.3161966658793809,0.5865288972236553,0.08849609355769572,0.11729582502478475,0.47064242362735026,0.8016974450974997,0.3820951338379005,0.18089959928786598,2,5,8,4,0,2,6,2,0.579093799682035,0.5979557069846678,0.6460593766171543,0.6460593766171545,0.5664751605567828
322,The Million Dollar Duck,1971,1970,Disney,Live Action,0.28213414978447937,0.6327001691175442,0.10332274665047769,0.1360662416849695,0.4392204620093879,0.7740994955668277,0.32776710267648,0.16016163576280124,1,5,10,4,0,2,6,2,0.454746763570293,0.5672913117546848,0.6992813826245586,0.6992813826245587,0.6014218740311074
323,The Strongest Man in the World,1975,1970,Disney,Live Action,0.3301717647347258,0.5586316092395491,0.11125599427469379,0.1329026237346448,0.47653022228429487,0.8056336209418521,0.39036180502491347,0.1799623227646615,2,5,10,4,0,3,7,2,0.5310583692936635,0.5600511073253833,0.6294648628399097,0.6294648628399098,0.48385533517242973
