,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd,Movie_len,Avg_WordLen_Movie,Avg_PhrLen_Movie,Avg_WordLen_Phrase,Num_Adjectives,Num_Adverbs,Short_Phrases%
280,Pirates of the Caribbean On Stranger Tides,2011,2010,Disney,Live Action,0.30888126157356743,0.5911954181863277,0.0978451060385711,0.11378246440137475,0.460010830851926,0.7918090923810748,0.3686619909907553,0.17143279413288648,2,5,10,4,0,2,6,2,0.4674085850556439,0.6920783645655878,0.8637320181335116,0.8637320181335122,0.7897731337246945,0.35855263157894735,0.1586638830897703,0.3784355179704016,0.18518518518518512,0.3906093906093906,0.39204545454545453,0.029482401656314706
281,TRON Legacy,2010,2010,Disney,Live Action,0.3313048037060331,0.5268531650440509,0.1478765477126749,0.134922340598845,0.4613489387427007,0.7847254667877227,0.3952247726452113,0.15342343653634488,2,5,10,4,0,2,7,2,0.3300590506472859,0.5238500851788757,0.7655518116288691,0.7655518116288693,0.708562900258501,0.24276315789473685,0.1544885177453027,0.38054968287526425,0.20740740740740737,0.28771228771228774,0.27840909090909094,0.02832478020447945
282,"Prince of Persia, The Sands of Time",2010,2010,Disney,Live Action,0.4077669146359974,0.472789914699888,0.07280526769932871,0.13422318063609262,0.5519203370471814,0.8645840883033573,0.4538151859990969,0.23998851638112895,3,6,8,4,2,4,7,3,0.4094367476720418,0.5954003407155026,0.7846096983052709,0.7846096983052709,0.7996457594979979,0.2094298245614035,0.17118997912317335,0.5739957716701902,0.20000000000000007,0.3596403596403596,0.31178977272727276,0.016222374117110958
283,Maleficent Mistress of Evil,2019,2010,Disney,Live Action,0.2962753619100609,0.5861289722748421,0.05596739330950451,0.059601909659027785,0.4422842083170478,0.7678591756123533,0.34186310956375576,0.14292617284255912,1,5,8,4,0,1,6,2,0.2857142857142857,0.4152470187393527,0.6360968077073276,0.6360968077073277,0.7105135750327918,0.2236842105263158,0.13987473903966596,0.328752642706131,0.23851851851851857,0.22677322677322678,0.2471590909090909,0.07127127127127127
284,Dangal,2016,2010,Disney,Live Action,0.4063156706613026,0.4653321512432779,0.1479955532501228,0.20439332484201067,0.5119474137806476,0.8355970936439089,0.4638392831369554,0.23192418463834344,3,6,10,5,0,4,7,3,0.6505223711106064,0.7052810902896082,0.7316140210869696,0.7316140210869697,0.6002171274165318,0.4067982456140351,0.16910229645093933,0.522198731501057,0.1525925925925926,0.5514485514485514,0.5348011363636364,0.014526461827233035
285,The Muppets,2011,2010,Disney,Live Action,0.3311788800801864,0.5619692065427526,0.12329498698980625,0.15308516411630668,0.4610363276359773,0.795231473253661,0.3505898209757444,0.18076657898911014,2,5,10,4,0,2,6,2,0.5780149897796957,0.6179727427597956,0.6721535589705423,0.6721535589705423,0.5023926599787013,0.4618421052631579,0.12317327766179531,0.3520084566596194,0.14814814814814814,0.5044955044955045,0.5497159090909091,0.429727932460173
286,The Jungle Book,2016,2010,Disney,Live Action,0.2278802113121753,0.7306255409597493,0.05786272661373738,0.04775193202381023,0.3885944460024752,0.7358455434893104,0.25406384095821466,0.15161356828582498,1,5,8,4,0,1,6,2,0.33641835112423346,0.3922487223168654,0.5407558184415143,0.5407558184415147,0.4620924231086291,0.2293859649122807,0.08768267223382042,0.41860465116279066,0.12888888888888883,0.2517482517482518,0.33522727272727276,0.12435725463894477
287,Maleficent,2014,2010,Disney,Live Action,0.2879791986779898,0.6613119394934519,0.2501245806712089,0.19709779844630604,0.3481181396241573,0.7143641030048394,0.3458451078209425,0.1977819198619464,1,5,12,5,0,0,6,3,0.22240517828753126,0.34965928449744466,0.6009360048949739,0.6009360048949737,0.4862213700082374,0.16140350877192983,0.12526096033402923,0.3847780126849894,0.1585185185185185,0.22777222777222778,0.2571022727272727,0.47888081786386866
288,Cinderella,2015,2010,Disney,Live Action,0.316622688224605,0.583328077841557,0.05568193281010325,0.06540706360865445,0.4535105888140604,0.7885675451737276,0.3627405989663104,0.17677712306075244,2,5,8,4,0,2,6,2,0.4411196911196911,0.5421635434412266,0.6752732067637695,0.6752732067637695,0.5568101659852136,0.3,0.14405010438413357,0.39746300211416485,0.2222222222222222,0.3966033966033966,0.41335227272727276,0.0310057264789775
289,Togo,2019,2010,Disney,Live Action,0.26556081173674106,0.6482041423083817,0.06630447314650922,0.056099126126079916,0.4254971288680154,0.7579845097892532,0.32081359820903543,0.14563827035392746,1,5,8,4,0,1,6,2,0.2823642970701794,0.4399488926746167,0.68459549263139,0.6845954926313902,0.4462126870098769,0.20767543859649124,0.12317327766179531,0.37949260042283295,0.18074074074074076,0.27972027972027974,0.24928977272727273,0.09808513569362172
290,The Sorcerer Apprentice,2010,2010,Disney,Live Action,0.3396962181866225,0.5545267340311733,0.1248138286514794,0.12772705856849165,0.4659059866052261,0.8001085067155794,0.4380096954561059,0.1975091879497395,2,5,10,4,0,2,7,3,0.4011469452645923,0.551107325383305,0.7266562520268406,0.7266562520268409,0.6373221918821625,0.2901315789473684,0.13987473903966596,0.40169133192389006,0.1703703703703704,0.38161838161838163,0.3650568181818182,0.09198036374257179
291,Jagga Jasoos,2017,2010,Disney,Live Action,0.3358358770136101,0.5513554492741117,0.14325594503330494,0.1676020022402379,0.4570531477380858,0.7919300927844108,0.3805588318101391,0.18190866541457468,2,5,10,4,0,2,6,2,0.5021008403361344,0.7896081771720613,0.9622179252349016,0.9622179252349016,0.4704485517333332,0.3671052631578947,0.1586638830897703,0.3900634249471458,0.21037037037037032,0.5004995004995005,0.37215909090909094,0.05125436417953425
292,The Nutcracker And The Four Realms,2018,2010,Disney,Live Action,0.3000833365400889,0.5867710740581811,0.06678069642101102,0.05709673801045813,0.45283361363219604,0.7793332510531427,0.3285391437113511,0.14873515270002058,2,5,8,4,0,2,6,2,0.2914490120372473,0.3871379897785349,0.5793492595524683,0.5793492595524685,0.6616809287777811,0.2293859649122807,0.14196242171189977,0.3298097251585623,0.25629629629629636,0.26373626373626374,0.2649147727272727,0.04974290185557791
293,Million Dollar Arm,2014,2010,Disney,Live Action,0.27075652949593354,0.6505893594044232,0.09183262641283464,0.11667126865591415,0.4187796530481132,0.7579376237573477,0.30349313032459657,0.15510538155560508,1,5,10,4,0,1,6,2,0.6831705655235067,0.661839863713799,0.6603924248364613,0.6603924248364614,0.5775364312454557,0.5057017543859649,0.10855949895615868,0.38900634249471455,0.16000000000000003,0.6163836163836164,0.6732954545454546,0.08018655431009354
294,Oz the Great and Powerful,2013,2010,Disney,Live Action,0.2635792498260066,0.6523917830867183,0.07305137127271677,0.07639977724507119,0.4116379978854682,0.7480044644785089,0.31157666340580936,0.1452972161318758,1,5,8,4,0,1,6,2,0.5059618441971384,0.5749574105621806,0.6677542284288189,0.6677542284288189,0.5215649557624045,0.38596491228070173,0.1148225469728601,0.35835095137420714,0.18666666666666665,0.42357642357642356,0.49076704545454547,0.030544830544830547
295,The Finest Hours,2016,2010,Disney,Live Action,0.26254048241623085,0.7043102802423321,0.19730266915419914,0.24827401785535186,0.4049871234159805,0.7559346964507564,0.24432209999941545,0.1855528833195355,1,5,12,5,0,1,5,2,0.457358619123325,0.4518739352640546,0.5330151986312457,0.5330151986312459,0.42247770881037416,0.34912280701754383,0.09185803757828803,0.36892177589852004,0.17333333333333334,0.3046953046953047,0.48011363636363635,0.0537530906139705
296,Timmy Failure Mistakes Were Made,2020,2010,Disney,Live Action,0.3731822302711316,0.4633818098068354,0.13649087673869387,0.14600935902896095,0.4785174678107217,0.8029611580739408,0.4302163849015427,0.17020626279878082,2,6,10,4,0,3,7,2,0.516579604814899,0.6720613287904599,0.7897872693889074,0.7897872693889079,0.6618716510093781,0.37214912280701756,0.1586638830897703,0.39323467230443976,0.21185185185185196,0.4775224775224775,0.43678977272727276,0.060081185990531256
297,A Wrinkle in Time,2018,2010,Disney,Live Action,0.28073935498437497,0.6167208696695798,0.10600258600298007,0.09857209572441794,0.4340963705083265,0.7627213436727964,0.337103254782718,0.14408711735392812,1,5,10,4,0,1,6,2,0.3912105382693618,0.4714650766609881,0.6151022938364088,0.6151022938364092,0.4435070207219711,0.32785087719298245,0.12317327766179531,0.313953488372093,0.21925925925925926,0.34665334665334663,0.4169034090909091,0.053477542436532965
298,Christopher Robin,2018,2010,Disney,Live Action,0.29744034854080936,0.5928924155919684,0.07908861136780042,0.0889122495574668,0.4469749831601477,0.7755416461169482,0.35321278914025106,0.15212825652404693,1,5,8,4,0,2,6,2,0.5805700658641836,0.5668654173764907,0.6057484258661773,0.6057484258661774,0.4984300695091053,0.45394736842105265,0.12734864300626303,0.3720930232558139,0.17481481481481487,0.4945054945054945,0.6242897727272727,0.08894767783656672
299,Pirates of the Caribbean 5 Salazar's Revenge,2017,2010,Disney,Live Action,0.2769436030327666,0.6353993747963407,0.05925049051594211,0.09110738005278783,0.4317426087949029,0.7661264723007551,0.2891851979233955,0.15054192908397432,1,5,8,4,0,1,6,2,0.4217578923461277,0.5604770017035775,0.7200122742361712,0.7200122742361714,0.6762480104389954,0.2942982456140351,0.13361169102296455,0.39852008456659616,0.18814814814814818,0.2957042957042957,0.3203125,0.03156867961337235
300,Queen of Katwe,2016,2010,Disney,Live Action,0.2722825699009114,0.6267889398956346,0.10152303132397557,0.06186779286531785,0.417725507181582,0.7476514767862261,0.3005347498378467,0.13574753013096885,1,5,10,4,0,1,6,2,0.39160799454917106,0.5042589437819421,0.6649401627070471,0.6649401627070473,0.4586826860755581,0.31491228070175437,0.1544885177453027,0.3446088794926004,0.2281481481481481,0.2977022977022977,0.2911931818181818,0.051842143585262845
301,Secretariat,2010,2010,Disney,Live Action,0.3253092998055821,0.5835645267988996,0.06557206183529217,0.0983430508805604,0.4891771870191296,0.8175504206662839,0.3793244183153552,0.19333144079715506,2,5,8,4,0,3,6,2,0.6330342947990008,0.6746166950596252,0.7059834437640498,0.70598344376405,0.636865291548354,0.4010964912280702,0.14822546972860118,0.43446088794925997,0.2029629629629629,0.5244755244755245,0.4921875,0.05300379662026353
302,Do Dooni Chaar,2010,2010,Disney,Live Action,0.3227377708448824,0.6004854392051748,0.13033066822637562,0.1804317608005107,0.4684606609642735,0.8033117580272924,0.3737488858489029,0.20384254145150552,2,5,10,4,0,3,6,3,0.7277992277992279,0.8104770017035775,0.8046811030338727,0.804681103033873,0.540755099652449,0.49912280701754386,0.12526096033402923,0.42071881606765327,0.20000000000000007,0.6763236763236763,0.6122159090909091,0.07403829381851361
303,Noelle,2019,2010,Disney,Live Action,0.3332913776392784,0.5582012725168553,0.10445776634051353,0.13318410469009026,0.4729695708711778,0.8040555844272886,0.3428740256356494,0.18018154672106854,2,5,10,4,0,3,6,2,0.5748921190097661,0.659710391822828,0.7273529592299357,0.7273529592299361,0.6708719432763798,0.3962719298245614,0.13778705636743216,0.41860465116279066,0.1777777777777778,0.5134865134865135,0.5028409090909091,0.08936415894771191
304,The BFG,2016,2010,Disney,Live Action,0.2666293505409557,0.6541232117781721,0.09281268914953288,0.04723923030113342,0.4312373380953624,0.7655912571238135,0.3318864991522936,0.15383033158401993,1,5,10,4,0,1,6,2,0.2697592550533727,0.4075809199318569,0.6432607210375413,0.6432607210375414,0.4084058918460656,0.20021929824561405,0.13569937369519824,0.39852008456659616,0.16148148148148145,0.2787212787212787,0.27059659090909094,0.07887448764816661
305,Alexander And The Terrible Horrible No Good Very Bad Day,2014,2010,Disney,Live Action,0.2929563708405134,0.5943572613011456,0.11906397346356455,0.11624981243683676,0.4187135374679929,0.7515376489122392,0.3369287737771869,0.14435545332118846,1,5,10,4,0,1,6,2,0.5186236656824893,0.5638841567291312,0.6434086763557572,0.6434086763557569,0.5290912239928919,0.4103070175438597,0.11273486430062629,0.35623678646934454,0.17333333333333334,0.5534465534465535,0.4637784090909091,0.05186858017046696
306,Tomorrowland,2015,2010,Disney,Live Action,0.3210253788176877,0.5714019513882755,0.15363618990876504,0.1604612049461145,0.4353239038458648,0.7743021317024881,0.40498642310163546,0.17766540770002034,2,5,10,4,0,2,7,2,0.4749602543720191,0.6103066439522998,0.7419678173200667,0.7419678173200668,0.4585768028193381,0.3655701754385965,0.14196242171189977,0.34989429175475684,0.21777777777777785,0.3826173826173826,0.4609375,0.05789088543784048
307,Aladdin,2019,2010,Disney,Live Action,0.4230859480179213,0.5395355671199287,0.06020068795025658,0.1975243277416594,0.5887047187236963,0.8741514917404589,0.5119193829137487,0.33391529846004137,3,5,8,5,3,5,7,4,0.011696570520099932,0.08858603066439523,0.4859803645735348,0.4859803645735349,0.5686799259822387,0.0,0.1565762004175365,0.44291754756871027,0.1377777777777779,0.04095904095904096,0.014204545454545456,0.06278659611992946
308,Alice Through the Looking Glass,2016,2010,Disney,Live Action,0.3150278422684336,0.5602626119619938,0.11136074452557908,0.08971698957610963,0.4446856530162255,0.7738599262851863,0.36640758010121377,0.15341750020339728,2,5,10,4,0,2,6,2,0.3735521235521235,0.4910562180579217,0.6625520817627316,0.6625520817627321,0.6066350232748225,0.29078947368421054,0.14196242171189977,0.34778012684989423,0.25629629629629636,0.3226773226773227,0.39985795454545453,0.0
309,Into the Woods,2014,2010,Disney,Live Action,0.3224168953010204,0.6688709568908933,0.0,0.056876749898177585,0.4981857702788875,0.8204271478177539,0.3730470024522901,0.2655524166682525,2,5,6,4,0,3,6,3,0.6899273222802635,0.6115843270868825,0.598115197205349,0.5981151972053493,0.3997237622610177,0.4787280701754386,0.1148225469728601,0.4587737843551797,0.09037037037037043,0.5794205794205795,0.6377840909090909,0.02486050880243577
310,The Lion King,2019,2010,Disney,Live Action,0.32425060330119404,0.5809395985785657,0.0729292134561258,0.08402510949464115,0.45438788910519,0.7913112710027992,0.3924419477608028,0.1904924589832236,2,5,8,4,0,2,7,2,0.4611060640472405,0.512350936967632,0.6159711660865531,0.6159711660865534,0.4227242933015577,0.3473684210526316,0.1189979123173277,0.354122621564482,0.18666666666666665,0.36063936063936064,0.47230113636363635,0.04050748136769642
311,The Odd Life of Timothy Green,2012,2010,Disney,Live Action,0.2240415710699656,0.7231567542554669,0.02671568769583743,0.012512082094464638,0.3894162681466799,0.7303793715931047,0.2911283135212964,0.14119282115389148,1,5,8,4,0,0,6,2,0.4658755394049511,0.4518739352640546,0.527100280963242,0.5271002809632424,0.461221162404664,0.37390350877192985,0.09394572025052195,0.34672304439746293,0.1511111111111112,0.3926073926073926,0.41832386363636365,0.12592297829066632
312,Bad Boys for Life,2020,2010,Disney,Live Action,0.2445106928678049,0.6688800361815077,0.15615558618642664,0.15003168479604925,0.3960878542674317,0.725786998798756,0.2780683254292935,0.1253032154087953,1,5,10,4,0,0,6,1,0.5548489666136726,0.6571550255536627,0.7390259023607447,0.7390259023607448,0.5094370310004092,0.48508771929824557,0.11064718162839238,0.3086680761099365,0.1837037037037037,0.46053946053946054,0.390625,0.08591562892171059
313,Muppets Most Wanted,2014,2010,Disney,Live Action,0.34985374312341444,0.5294454859441209,0.1005004035615541,0.1368604721144796,0.486852952156176,0.8146314077847276,0.4029036771579601,0.18797065496827292,2,5,10,4,0,3,7,2,0.5328753122870771,0.6316013628620103,0.7226011525198149,0.7226011525198153,0.5760006242109789,0.39144736842105265,0.1503131524008351,0.39217758985200846,0.19259259259259254,0.4695304695304695,0.4779829545454546,0.02411005291005291
314,Saving Mr Banks,2013,2010,Disney,Live Action,0.3513930917118451,0.544281276710985,0.14124597224967994,0.1615330178449509,0.4771479447699554,0.8095280787754513,0.4145834094814553,0.2053500998201218,2,5,10,4,0,3,7,3,0.5015898251192369,0.7214650766609881,0.8701781044731199,0.8701781044731205,0.6788192821762334,0.36951754385964913,0.1586638830897703,0.39852008456659616,0.16296296296296298,0.4855144855144855,0.47372159090909094,0.4170444891571653
315,Prom,2011,2010,Disney,Live Action,0.2570790907346211,0.6733823207196639,0.12654084533510102,0.1333812996889011,0.4120885442720605,0.7520615715166405,0.3065710411833834,0.15300291451915668,1,5,10,4,0,1,6,2,0.4816034521916875,0.5400340715502555,0.6387352467039993,0.6387352467039995,0.6494157635613915,0.3699561403508772,0.10229645093945716,0.3572938689217759,0.17629629629629628,0.3926073926073926,0.45241477272727276,0.15263820778733553
316,Alice in Wonderland,2010,2010,Disney,Live Action,0.3257488694251185,0.55625134163519,0.11416231830825285,0.1104166589782346,0.4636073531915598,0.7934590924463804,0.3846390088142381,0.16972330740329925,2,5,10,4,0,2,6,2,0.3318192141721553,0.4799829642248722,0.6905825212697376,0.6905825212697376,0.6299726567362016,0.23289473684210527,0.14405010438413357,0.3879492600422833,0.22074074074074068,0.2807192807192807,0.3259943181818182,0.034336419753086427
317,"McFarland, USA",2015,2010,Disney,Live Action,0.2465070734960976,0.6899196801817231,0.07663160134973335,0.09348619256352696,0.42019791727108535,0.7568380661839855,0.2722484550193237,0.14739912446064954,1,5,8,4,0,1,6,2,0.4841585282761753,0.5366269165247018,0.632051833846645,0.6320518338466454,0.4731366856513856,0.3642543859649123,0.11273486430062629,0.37103594080338265,0.19111111111111112,0.38461538461538464,0.44886363636363635,0.029044627559761765
